BenchmarkSnapshot/16_x_131_kB-10     	       1	 110769292 ns/op	   1590844 bytes	        52.00 calls	22873256 B/op	   22746 allocs/op
BenchmarkSnapshot/32_x_131_kB-10     	       1	 218045291 ns/op	   3181179 bytes	       100.0 calls	39398976 B/op	   38871 allocs/op
BenchmarkSnapshot/32_x_131_kB-10     	       1	 229086958 ns/op	   3181184 bytes	       100.0 calls	37938720 B/op	   38749 allocs/op
BenchmarkSnapshot/32_x_131_kB-10     	       1	 224420000 ns/op	   3181185 bytes	       100.0 calls	43452360 B/op	   38802 allocs/op
BenchmarkSnapshot/32_x_131_kB-10     	       1	 225454583 ns/op	   3181185 bytes	       100.0 calls	38321216 B/op	   38709 allocs/op
BenchmarkSnapshot/32_x_131_kB-10     	       1	 223286917 ns/op	   3181183 bytes	       100.0 calls	38286376 B/op	   38756 allocs/op
BenchmarkSnapshot/32_x_131_kB-10     	       1	 229143958 ns/op	   3181187 bytes	       100.0 calls	39157576 B/op	   38793 allocs/op
BenchmarkSnapshot/48_x_131_kB-10     	       1	 336462875 ns/op	   4771601 bytes	       148.0 calls	55842624 B/op	   54863 allocs/op
BenchmarkSnapshot/48_x_131_kB-10     	       1	 334545625 ns/op	   4771588 bytes	       148.0 calls	56102728 B/op	   54903 allocs/op
BenchmarkSnapshot/48_x_131_kB-10     	       1	 332310041 ns/op	   4771588 bytes	       148.0 calls	53628304 B/op	   54903 allocs/op
BenchmarkSnapshot/48_x_131_kB-10     	       1	 338352834 ns/op	   4771586 bytes	       148.0 calls	54137376 B/op	   54842 allocs/op
BenchmarkSnapshot/48_x_131_kB-10     	       1	 333648791 ns/op	   4771609 bytes	       148.0 calls	55234168 B/op	   54864 allocs/op
BenchmarkSnapshot/48_x_131_kB-10     	       1	 336620916 ns/op	   4771608 bytes	       148.0 calls	52561872 B/op	   54997 allocs/op
BenchmarkSnapshot/64_x_131_kB-10     	       1	 446353083 ns/op	   6361991 bytes	       196.0 calls	70769960 B/op	   71083 allocs/op
BenchmarkSnapshot/64_x_131_kB-10     	       1	 439343666 ns/op	   6362010 bytes	       196.0 calls	75142744 B/op	   71237 allocs/op
BenchmarkSnapshot/64_x_131_kB-10     	       1	 447817500 ns/op	   6361962 bytes	       196.0 calls	72154688 B/op	   71028 allocs/op
BenchmarkSnapshot/64_x_131_kB-10     	       1	 433425750 ns/op	   6361955 bytes	       196.0 calls	72293848 B/op	   71459 allocs/op
BenchmarkSnapshot/64_x_131_kB-10     	       1	 442309459 ns/op	   6361969 bytes	       196.0 calls	72116504 B/op	   71127 allocs/op
BenchmarkSnapshot/64_x_131_kB-10     	       1	 441818709 ns/op	   6361977 bytes	       196.0 calls	73426432 B/op	   71201 allocs/op
BenchmarkSnapshot/1_x_524_kB-10      	       1	  29720750 ns/op	    396161 bytes	         7.000 calls	 5432288 B/op	    7264 allocs/op
BenchmarkSnapshot/1_x_524_kB-10      	       1	  30972333 ns/op	    396161 bytes	         7.000 calls	 7187072 B/op	    7460 allocs/op
BenchmarkSnapshot/1_x_524_kB-10      	       1	  31353292 ns/op	    396159 bytes	         7.000 calls	 5582408 B/op	    7299 allocs/op
BenchmarkSnapshot/1_x_524_kB-10      	       1	  30614208 ns/op	    396160 bytes	         7.000 calls	 6333600 B/op	    7225 allocs/op
BenchmarkSnapshot/1_x_524_kB-10      	       1	  32739209 ns/op	    396159 bytes	         7.000 calls	 7204256 B/op	    7347 allocs/op
BenchmarkSnapshot/1_x_524_kB-10      	       1	  32260667 ns/op	    396162 bytes	         7.000 calls	10357952 B/op	    7389 allocs/op
BenchmarkSnapshot/2_x_524_kB-10      	       1	  56882375 ns/op	    791720 bytes	        10.00 calls	 9262512 B/op	    8335 allocs/op
BenchmarkSnapshot/2_x_524_kB-10      	       1	  55057416 ns/op	    791719 bytes	        10.00 calls	13635872 B/op	    8467 allocs/op
